photo_ID,class_coverage
2901696655_2.jpg,3.15
2901731740_1.jpg,1.64
2901737235_1.jpg,2.95
2901737235_2.jpg,3.63
2901737235_3.jpg,4.47
2901781139_1.jpg,11.53
2901793151_1.jpg,2.49
2963959568_1.jpg,21.57
2980969206_1.jpg,6.98
2980969206_2.jpg,1.82
2980969206_3.jpg,0.24
2980988177_1.jpg,2.05
2980988177_2.jpg,1.83
2980988177_3.jpg,2.48
2984407975_1.jpg,3.53
2984446406_1.jpg,4.61
2984450572_1.jpg,1.83
2984462465_1.jpg,4.09
2984519575_1.jpg,0.89
2988315148_1.jpg,6.69
2988315148_2.jpg,5.51
2988315148_3.jpg,10.14
2988319892_1.jpg,4.69
2988319892_2.jpg,2.14
2988476957_1.jpg,40.24
