"photo_id","file","cluster","proportion","L","a","b","hex"
"1571194584_1","1571194584_1.png",1,0.6202,72.4477636025532,4.99537541185264,13.9284535521325,"#C5AE99"
"1571194584_1","1571194584_1.png",2,0.3798,47.9147017745417,3.7121021706657,11.9057579583878,"#806F5E"
"1571201349_1","1571201349_1.png",1,0.5386,59.77849768906,5.24759403593754,9.58872135571312,"#A08C7F"
"1571201349_1","1571201349_1.png",2,0.4614,71.7148492536658,5.64402649098029,12.5354396528193,"#C3AB99"
"1572356547_1","1572356547_1.png",1,0.5186,52.4066197140992,0.66453926303511,5.95437362273758,"#837C73"
"1572356547_1","1572356547_1.png",2,0.4814,80.6071131942839,2.37567915058497,-0.0451535491198356,"#CDC7C8"
"1572361258_1","1572361258_1.png",1,0.7558,68.5388900049888,1.64136949816428,0.526324988095498,"#ABA6A6"
"1572361258_1","1572361258_1.png",2,0.2442,27.4643683681772,2.6152366991929,2.4879196475583,"#473F3D"
"1572389469_1","1572389469_1.png",1,0.7398,66.843480881199,-3.45688977929515,-4.16946442072451,"#98A5AA"
"1572389469_1","1572389469_1.png",2,0.2602,25.4406384495107,-0.420913480747533,-13.3130134719347,"#2F3D50"
"1572399158_1","1572399158_1.png",1,0.579,57.3651680162521,0.774807395420323,-1.90110281713299,"#8A898D"
"1572399158_1","1572399158_1.png",2,0.421,77.381008317427,-1.59871253083053,-3.18294610427333,"#B9C0C5"
"1572401923_1","1572401923_1.png",1,0.6576,68.8148952420567,2.68819116292091,-5.57740715110757,"#A8A7B2"
"1572401923_1","1572401923_1.png",2,0.3424,39.4406035527287,3.50221684026207,-3.89391496524291,"#605B63"
"1580511339_1","1580511339_1.png",1,0.6342,70.7230362172012,0.438957922878316,4.82157929237102,"#B2ACA4"
"1580511339_1","1580511339_1.png",2,0.3658,39.5605679517226,1.60550378640171,3.34744054085472,"#625C58"
"1586955494_1","1586955494_1.png",1,0.6524,68.4811596365078,4.72819847588443,8.39287803157608,"#B6A498"
"1586955494_1","1586955494_1.png",2,0.3476,53.3534794158222,7.39879334320378,12.7482775753711,"#947A6A"
"1621794202_1","1621794202_1.png",1,0.6584,70.1966008252958,2.09968294498842,24.4134953970103,"#BFA97F"
"1621794202_1","1621794202_1.png",2,0.3416,53.8942148929158,-0.589999571875925,10.6118509333643,"#87806F"
"1621798260_1","1621798260_1.png",1,0.6674,73.0048849862799,-1.17091357699061,5.72386339138058,"#B6B3A9"
