photo_ID,class_coverage
2833524631_3.jpg,14.32
2833524631_4.jpg,6.86
2833524631_5.jpg,21.40
2833678504_1.jpg,47.28
2833678504_2.jpg,14.85
2833678504_3.jpg,11.20
2834004674_1.jpg,20.55
2834024011_1.jpg,3.85
2834287499_1.jpg,4.31
2834287499_2.jpg,14.76
2834287499_3.jpg,17.63
2834396240_1.jpg,3.86
2834396240_2.jpg,17.56
2834396240_3.jpg,18.78
2835481418_1.jpg,23.54
2835575781_1.jpg,28.59
2835954585_1.jpg,4.38
2836142680_1.jpg,9.85
2836488013_1.jpg,26.36
2836698957_1.jpg,17.99
2837530780_1.jpg,21.54
2838003582_1.jpg,18.94
2838003582_2.jpg,9.78
2838003582_3.jpg,14.97
2838360225_1.jpg,10.25
2838360225_2.jpg,7.65
2838410839_1.jpg,19.29
2838590780_1.jpg,13.80
2838590780_2.jpg,42.11
2838708573_1.jpg,14.26
2838708573_2.jpg,14.54
2838708573_3.jpg,15.88
2838720486_1.jpg,5.40
2838990528_1.jpg,3.58
2838990528_2.jpg,13.81
2839018597_1.jpg,17.01
2839444181_1.jpg,41.94
2839578149_1.jpg,10.73
2839977756_1.jpg,10.48
2840030899_1.jpg,31.60
2840030899_2.jpg,43.54
2840076011_1.jpg,11.86
2840273568_1.jpg,15.67
2840273568_2.jpg,3.46
2840273568_3.jpg,21.86
2840293658_1.jpg,13.37
2841444526_1.jpg,2.92
2841934220_1.jpg,3.04
2841934220_2.jpg,11.96
2841934220_3.jpg,2.52
2842202957_1.jpg,17.84
2843102479_1.jpg,11.06
2843416624_1.jpg,3.40
2843416624_2.jpg,13.29
2843416624_3.jpg,21.49
2843416624_4.jpg,4.21
2843416624_5.jpg,21.59
2843755663_1.jpg,0.89
2843773558_1.jpg,3.86
2843773558_2.jpg,24.84
2844668949_1.jpg,2.02
2845040397_1.jpg,5.10
2845040397_2.jpg,16.43
2850803450_1.jpg,0.26
2851107170_1.jpg,0.12
2851107170_2.jpg,0.10
2851107170_3.jpg,0.07
2856844481_1.jpg,2.11
2856861475_1.jpg,32.61
2860061539_1.jpg,1.72
2862371844_1.jpg,12.55
2862374888_1.jpg,12.06
2862374888_2.jpg,9.96
2862489856_1.jpg,14.13
2862644347_1.jpg,2.79
2883042165_1.jpg,26.30
2883042165_2.jpg,5.80
2883042165_3.jpg,1.18
2883146572_1.jpg,2.57
2988602000_1.jpg,12.93
2988602000_2.jpg,1.29
2988641597_1.jpg,4.52
2988641597_2.jpg,1.93
2999069096_1.jpg,2.41
2999077922_1.jpg,4.12
3005105101_1.jpg,0.35
3005147582_1.jpg,3.45
3005157102_1.jpg,9.33
3005157102_2.jpg,6.52
3005184041_1.jpg,10.52
3005220057_1.jpg,7.86
3008384698_1.jpg,4.77
3032010935_1.jpg,40.05
3032010935_2.jpg,49.61
3044851285_1.jpg,13.94
3068100612_1.jpg,0.24
3070536884_1.jpg,8.86
3070536884_2.jpg,33.98
3079623517_1.jpg,0.47
3079623517_2.jpg,1.00
3079623517_3.jpg,1.37
3079623517_4.jpg,2.12
3079623517_5.jpg,0.84
3079623517_6.jpg,1.82
3090706643_1.jpg,4.70
3090706643_2.jpg,0.47
3090977905_1.jpg,1.87
3097169034_1.jpg,27.18
3112453337_1.jpg,7.58
3112649315_1.jpg,4.47
3112874793_1.jpg,0.05
3112874793_2.jpg,7.73
3113375708_1.jpg,12.09
3113375708_2.jpg,8.53
3113375708_3.jpg,3.86
3124507660_1.jpg,6.56
3124703533_1.jpg,12.57
3124751433_1.jpg,6.51
3302438199_1.jpg,1.05
3302438199_2.jpg,10.92
3307218149_1.jpg,38.61
3307218149_2.jpg,41.86
3307218149_3.jpg,19.21
3325557966_1.jpg,4.91
3327981655_1.jpg,4.29
3333438570_1.jpg,13.01
3337924498_1.jpg,11.13
3355132670_1.jpg,7.59
3355784665_1.jpg,34.25
3384535795_1.jpg,2.95
3399430425_1.jpg,8.77
3399483528_1.jpg,5.54
3408014420_1.jpg,17.33
3415388117_1.jpg,7.34
3415504583_1.jpg,12.39
3415735295_1.jpg,20.27
3415735295_2.jpg,9.42
3415735295_3.jpg,7.73
3418862249_1.jpg,1.13
3455608008_1.jpg,11.35
3455608008_2.jpg,27.54
3455786439_1.jpg,6.62
3456008879_1.jpg,12.17
3705681526_1.jpg,11.79
3705715498_1.jpg,2.70
3705740505_1.jpg,2.83
3705740505_2.jpg,4.71
3718504225_1.jpg,1.76
3718752198_1.jpg,29.99
3723184074_1.jpg,5.20
3723184074_2.jpg,4.87
3728755145_1.jpg,9.41
3728755145_2.jpg,4.61
3728755145_3.jpg,9.24
3759707557_1.jpg,28.11
3759707557_2.jpg,17.92
3759707557_3.jpg,29.49
3773110530_1.jpg,33.17
3773110530_2.jpg,29.43
3773110530_3.jpg,62.04
3773110530_4.jpg,14.83
3773110530_5.jpg,28.71
3773413073_1.jpg,42.00
3773413073_2.jpg,6.57
3773413073_3.jpg,14.59
3773413073_4.jpg,36.81
3773413073_5.jpg,55.74
3773413073_6.jpg,20.70
3773697646_1.jpg,3.43
3802738748_1.jpg,0.78
3822191791_1.jpg,0.07
3822459736_1.jpg,11.39
3822459736_2.jpg,10.20
3822459736_3.jpg,6.60
3822489617_1.jpg,5.39
3823023012_1.jpg,11.33
3823023012_2.jpg,12.84
3825245697_1.jpg,3.11
3825352913_1.jpg,7.19
3825372705_1.jpg,3.10
