"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"2856861475_1",0.930085065486,1.02758671722022,1.05077817476081,2.54916177202735,0.0198,FALSE,FALSE,19604,0.104932804302849,7.70036315149616,7.701078077668
"2860061539_1",1.05135749935649,0.911013971677955,1.05133595282309,1.10592202487113,0.0549500000000001,FALSE,FALSE,18901,0.351562174838949,0.349349198560511,0.495621655411023
"2862371844_1",0.968896336933016,1.01159122855899,1.0210788936047,1.0212210079732,0.03725,FALSE,FALSE,19255,1.3611087301359,8.51521838578386,8.62331497353794
"2862374888_1",1.05954242346748,1.00336365535955,0.943798021409401,1.15780895049769,0.0292,FALSE,FALSE,19416,0.435487577270438,2.14561448680064,2.1893631393457
"2862374888_2",1.00683210061195,1.00204497176258,0.991250687993433,0.97336798370745,0.101,FALSE,FALSE,17980,0.0940882553804867,0.386883835662055,0.39816039744948
"2862489856_1",0.847472539917868,0.982138180428546,1.24714077747822,1.28432053107138,0.0616,FALSE,FALSE,18768,-0.462341526030946,1.96868898507449,2.02225023343953
"2862644347_1",0.96040490633552,0.972620745366807,1.07454953975226,1.12397356666141,0.00205,FALSE,FALSE,19959,-0.285755454809744,1.01558908984059,1.05502482404764
"2883042165_1",0.871988792243881,0.891369690945412,1.36737683023152,1.19537132311528,0.06675,FALSE,FALSE,18665,-5.20782054180008,11.2746736817806,12.419326126092
"2883042165_2",0.85614651035068,0.910253417021764,1.36354874712283,1.16617383200833,0.10525,FALSE,FALSE,17895,-4.8050691990929,12.7610379514202,13.6357170550602
"2883042165_3",0.926088702006798,0.944467424349679,1.16091155774219,1.12890252501931,0.0482,FALSE,FALSE,19036,-1.856496841319,8.42106527315742,8.62327784874205
"2883146572_1",0.989603878357221,1.00373090027237,1.00683470002421,1.05904568134976,0.0365,FALSE,FALSE,19270,-0.174787610029203,0.52830543298924,0.556468632670045
"2988602000_1",0.907786486741745,0.98456672986385,1.13283101687751,1.08149994668941,0.0607,FALSE,FALSE,18786,-2.6290538019669,10.1240464245574,10.4598393821431
"2988602000_2",0.920673326503017,0.998233449443127,1.09640859136354,1.06401802468304,0.0245,FALSE,FALSE,19510,-3.63258459855068,10.0294176022658,10.6669999674822
"2988641597_1",0.896101537424484,1.00036158966655,1.13068900039029,1.28281743062399,0.0958,FALSE,FALSE,18084,0.797318709281597,9.82647731369111,9.85877140016222
"2988641597_2",0.91209028108525,0.99319733141071,1.11511556090134,1.15479453012179,0.06245,FALSE,FALSE,18751,0.973483852153345,7.16332821928907,7.22917298089252
"2999069096_1",0.986140116345605,1.00977685978748,1.00439168414811,1.01148380206821,0.09455,FALSE,FALSE,18109,-0.309119683338827,1.71955951156046,1.74712331918086
"2999077922_1",1.07609443486219,1.03215060517968,0.907554114476502,2.10169923528091,9.9999999999989e-05,FALSE,FALSE,19998,0.436246360579512,3.72206734944154,3.74754536208671
"3005105101_1",0.947970457635141,1.00926242146763,1.04789704499227,1.04257507938204,0.03845,FALSE,FALSE,19231,0.634113540952108,4.06246340447765,4.11165525008346
"3005147582_1",0.93073780777873,1.02411988069427,1.05359048390581,1.03633678500119,0.05285,FALSE,FALSE,18943,1.03039430710067,0.772470136754477,1.28779755407554
"3005157102_1",0.918479503087353,0.866994235450867,1.31955041855462,1.25291106106396,0.204,FALSE,FALSE,15920,5.41463083036633,11.4766807349361,12.6898553073235
"3005157102_2",0.919221788762511,0.942490055794904,1.17494438951496,1.10445509377032,0.16815,FALSE,FALSE,16637,-4.3217489015196,16.5970308837618,17.1504795187869
"3005184041_1",0.997612444102004,0.972014892217611,1.03218784058641,1.00603864821704,0.05525,FALSE,FALSE,18895,-0.111940156342361,-0.481574253241068,0.494413147060881
"3005220057_1",0.825074800621488,0.968267436326674,1.32412421173323,1.1944419280801,0.00549999999999995,FALSE,FALSE,19890,1.92362035671506,4.24516098423044,4.66065521775651
"3008384698_1",0.944919150216441,0.992787195831575,1.07015601149726,1.04427432912855,0.0143,FALSE,FALSE,19714,0.215145421951835,0.416016255651064,0.468355716899841
"3032010935_1",0.896722731025638,0.984682769945017,1.15038712524534,1.0924212038248,0.0438,FALSE,FALSE,19124,0.199501658548373,3.86646561021508,3.87160912628579
"3032010935_2",0.798686490024423,0.972464659287628,1.38960441669274,2.05254420049148,0.2638,FALSE,FALSE,14724,0.563578010742277,6.40048720423346,6.42525148346339
"3044851285_1",0.946610290822971,0.949750878781268,1.12272334491446,1.14029372803334,0.0516,FALSE,FALSE,18968,-3.83888950243286,7.94433609941918,8.82323912587798
"3068100612_1",0.854034744483179,0.977599902372108,1.24042686392842,1.1534253492616,0.03105,FALSE,FALSE,19379,0.964265013691068,6.83147374378144,6.8991912952609
"3070536884_1",0.976488480009704,0.982742441913023,1.04344730168973,1.01266773764037,0.1006,FALSE,FALSE,17988,-0.666118178746511,7.8027472361993,7.83112877304878
"3070536884_2",0.983940805558736,0.972105927013335,1.04713772158586,1.0098115090667,0.09055,FALSE,FALSE,18189,0.560222195943594,3.71050292284312,3.75255657509053
"3079623517_1",0.990166680035725,0.983103880680369,1.02787333349929,1.00815021404986,0.07805,FALSE,FALSE,18439,-0.0586793768409533,2.23660424243128,2.23737386382519
"3079623517_2",0.973571611639399,0.973673232071834,1.057288562663,1.01486565477425,0.0811500000000001,FALSE,FALSE,18377,-0.317715460106338,0.446129283173091,0.547699233973463
"3079623517_3",0.972807175081355,0.974818993362863,1.05684160590769,1.01346550147672,0.0757,FALSE,FALSE,18486,-0.481069402081313,1.0366309470119,1.14281734757644
"3079623517_4",1.0054620673445,0.987163307241397,1.00762898165415,0.997910422532048,0.16465,FALSE,FALSE,16707,-0.226561105311329,6.36407538961126,6.36810690072769
"3079623517_5",1.01988527911864,1.01128328594891,0.970256817536098,1.00545207977454,0.104,FALSE,FALSE,17920,0.0761140504477731,4.52277553600082,4.52341595453293
"3079623517_6",0.928686376301375,0.993017717091998,1.09148995317603,1.02356154232549,0.1255,FALSE,FALSE,17490,-0.123899428644797,6.23108328581828,6.23231497785714
"3090706643_1",1.00389229457683,0.990831748145766,1.00540493944504,1.17096597888597,0.00209999999999999,FALSE,FALSE,19958,0.23575373778395,0.608736456617787,0.652793917323593
"3090706643_2",1.00057717229703,0.988068896517843,1.01163208385534,1.20939811662885,0.00195000000000001,FALSE,FALSE,19961,0.00238984562361821,-0.184895650637262,0.184911094817702
"3090977905_1",1.11435334007572,0.892121673673491,1.01864608083853,1.52893681896347,0.03345,FALSE,FALSE,19331,-0.860640560959358,4.18173531995978,4.26938080538239
"3097169034_1",1.06370761386142,0.836107917905639,1.15757598149809,1.29468549753467,0.00654999999999994,FALSE,FALSE,19869,-5.10091747892322,4.97839466507723,7.12767651959977
"3112453337_1",0.935740733152116,0.984880227372922,1.09173163054372,1.11514423719034,0.0795,FALSE,FALSE,18410,0.0654012862275344,0.0597353716963678,0.0885756336241469
"3112649315_1",0.863279834956597,0.989294384552028,1.20365101831141,1.14091862565281,0.07895,FALSE,FALSE,18421,1.6779319954327,0.725522563770875,1.82806968462294
"3112874793_1",0.989805327104423,0.930964722949572,1.09224468633741,1.10542513337751,0.0819,FALSE,FALSE,18362,-0.837957238741194,5.82968037744682,5.88959639000393
"3112874793_2",0.880074921681796,0.978562782425333,1.1878935625364,1.382558357809,0.00965000000000005,FALSE,FALSE,19807,1.29476292324521,1.19290170295059,1.76051853165847
"3113375708_1",0.845355653866766,1.02622482062475,1.18677375391038,1.11406684351794,0.05185,FALSE,FALSE,18963,1.14800628276945,3.85980446660237,4.02691059569017
"3113375708_2",0.892903354931611,1.0030324884874,1.13239858681182,1.09546237200574,0.00575000000000003,FALSE,FALSE,19885,1.73298711409264,1.77256189745039,2.47895542878529
"3113375708_3",0.827588456697715,1.0299275718323,1.21843063017994,1.13205793758475,0.0434,FALSE,FALSE,19132,1.20201156261129,5.33519981627536,5.46892940859871
"3124507660_1",1.01500831394642,0.990956254946802,0.994371742305034,1.2326043927262,0.000149999999999983,FALSE,FALSE,19997,0.714652732716536,0.521074652585307,0.884447467035839
"3124703533_1",1.05111439386452,1.01328682162126,0.941848963202166,1.10988760808739,0.047,FALSE,FALSE,19060,2.36701034018344,7.31713257930459,7.69045948781059
